entry_price,pnl,price,reason,side,size,symbol,timestamp
1265.4,48.18148892155885,1274.5,take_profit,sell,5.2946691122592675,ETH/USDT,2023-01-07T01:15:00
1272.4,-30.346874458529992,1265.8,stop_loss,sell,4.598011281595358,ETH/USDT,2023-01-07T02:30:00
1267.35,-35.07467630546549,1259.4950091656626,stop_loss,sell,4.465272722170488,ETH/USDT,2023-01-08T06:15:00
1288.9,52.41585833204568,1300.832756886391,take_profit,sell,4.392602550364935,ETH/USDT,2023-01-09T08:00:00
1311.75,34.22323026826773,1322.65,take_profit,sell,3.1397458961713247,ETH/USDT,2023-01-09T16:00:00
1321.85,32.506131702458426,1332.5,take_profit,sell,3.052218939197948,ETH/USDT,2023-01-09T21:15:00
1390.25,44.73514595764461,1411.9,take_profit,sell,2.066288496888888,ETH/USDT,2023-01-12T06:30:00
1401.2,-38.832368667125834,1389.9101801922634,stop_loss,sell,3.4395915371930847,ETH/USDT,2023-01-12T19:00:00
1426.25,-24.649008837817643,1413.05,stop_loss,sell,1.8673491543801182,ETH/USDT,2023-01-13T06:00:00
1576.85,-133.29733705329198,1543.605881102217,stop_loss,sell,4.0096516759294065,ETH/USDT,2023-01-14T06:15:00
1547.75,-123.5452811823728,1513.8,stop_loss,sell,3.6390362645765135,ETH/USDT,2023-01-18T22:00:00
1518.95,241.67700443882268,1590.6,take_profit,sell,3.373021694889367,ETH/USDT,2023-01-21T01:15:00
1622.3,-75.7448960562416,1595.2,stop_loss,sell,2.7950146146214707,ETH/USDT,2023-01-25T03:45:00
1566.2,211.96351316774468,1653.2,take_profit,sell,2.4363622203189044,ETH/USDT,2023-02-02T06:00:00
24057.5,-27.958397543931596,23915.5,stop_loss,sell,0.19689012354881405,BTC/USDT,2023-02-02T08:00:00
1682.45,-128.53859385328704,1618.75,stop_loss,sell,2.0178743148082723,ETH/USDT,2023-02-06T00:00:00
1616.95,-110.22231978681283,1548.4538066802752,stop_loss,sell,1.6091743853898535,ETH/USDT,2023-02-10T03:00:00
1560.95,-17.26627235517399,1552.15,stop_loss,sell,1.9620764039970544,ETH/USDT,2023-02-14T21:00:00
1561.15,-33.53413084514518,1554.5,stop_loss,sell,5.042726442878905,ETH/USDT,2023-02-15T06:00:00
1634.0,41.96791831100882,1650.25,take_profit,sell,2.5826411268313123,ETH/USDT,2023-02-16T02:00:00
1687.7,-13.125034286860316,1682.1,stop_loss,sell,2.343756122653571,ETH/USDT,2023-02-16T19:15:00
1681.7,69.5773180066677,1712.4,take_profit,sell,2.266362150054319,ETH/USDT,2023-02-16T21:15:00
24408.5,25.06000039875274,24587.5,take_profit,sell,0.14000000222766895,BTC/USDT,2023-02-18T01:30:00
24982.0,-31.916474931035,24876.5,stop_loss,sell,0.30252582873018957,BTC/USDT,2023-02-20T21:45:00
1669.0,-40.111559187289586,1678.9,stop_loss,buy,4.051672645180729,ETH/USDT,2023-02-21T23:30:00
23790.5,-33.045331280312354,23903.5,stop_loss,buy,0.2924365600027642,BTC/USDT,2023-02-23T03:45:00
1608.95,11.433346151203,1603.6,take_profit,buy,2.1370740469537775,ETH/USDT,2023-02-24T21:30:00
1578.7,59.15251092707199,1565.13275415592,take_profit,buy,4.359949809038301,ETH/USDT,2023-02-26T02:15:00
23776.5,9.448179198773522,23817.5,stop_loss,sell,0.2304433950920371,BTC/USDT,2023-02-27T21:00:00
23069.0,-26.295633233494215,23174.5,stop_loss,buy,0.24924770837435276,BTC/USDT,2023-03-01T07:00:00
1563.1,-56.07476689590337,1575.4,stop_loss,buy,4.558924137878256,ETH/USDT,2023-03-05T06:45:00
1572.35,46.18491583051018,1550.2242291177954,take_profit,buy,2.0873810940370965,ETH/USDT,2023-03-07T20:30:00
1556.65,-26.610562118663697,1563.25,stop_loss,buy,4.031903351312737,ETH/USDT,2023-03-08T05:30:00
