timestamp,equity,return,return_pct
2025-01-01T00:15:00,10000.0,0.0,0.0
2025-01-01T00:30:00,10000.0,0.0,0.0
2025-01-01T00:45:00,10000.0,0.0,0.0
2025-01-01T01:00:00,10000.0,0.0,0.0
2025-01-01T01:15:00,10000.0,0.0,0.0
2025-01-01T01:30:00,10000.0,0.0,0.0
2025-01-01T01:45:00,10000.0,0.0,0.0
2025-01-01T02:00:00,10000.0,0.0,0.0
2025-01-01T02:15:00,10000.0,0.0,0.0
2025-01-01T02:30:00,10000.0,0.0,0.0
2025-01-01T02:45:00,10000.0,0.0,0.0
2025-01-01T03:00:00,10000.0,0.0,0.0
2025-01-01T03:15:00,10000.0,0.0,0.0
2025-01-01T03:30:00,10000.0,0.0,0.0
2025-01-01T03:45:00,10000.0,0.0,0.0
2025-01-01T04:00:00,10000.0,0.0,0.0
2025-01-01T04:15:00,10000.0,0.0,0.0
2025-01-01T04:30:00,10000.0,0.0,0.0
2025-01-01T04:45:00,10000.0,0.0,0.0
2025-01-01T05:00:00,10000.0,0.0,0.0
2025-01-01T05:15:00,10000.0,0.0,0.0
2025-01-01T05:30:00,10000.0,0.0,0.0
2025-01-01T05:45:00,10000.0,0.0,0.0
2025-01-01T06:00:00,10000.0,0.0,0.0
2025-01-01T06:15:00,10000.0,0.0,0.0
2025-01-01T06:30:00,10000.0,0.0,0.0
2025-01-01T06:45:00,10000.0,0.0,0.0
2025-01-01T07:00:00,10000.0,0.0,0.0
2025-01-01T07:15:00,10000.0,0.0,0.0
2025-01-01T07:30:00,10000.0,0.0,0.0
2025-01-01T07:45:00,10000.0,0.0,0.0
2025-01-01T08:00:00,10000.0,0.0,0.0
2025-01-01T08:15:00,10000.0,0.0,0.0
2025-01-01T08:30:00,10000.0,0.0,0.0
2025-01-01T08:45:00,10000.0,0.0,0.0
2025-01-01T09:00:00,10000.0,0.0,0.0
2025-01-01T09:15:00,10000.0,0.0,0.0
2025-01-01T09:30:00,10000.0,0.0,0.0
2025-01-01T09:45:00,10000.0,0.0,0.0
2025-01-01T10:00:00,10000.0,0.0,0.0
2025-01-01T10:15:00,10000.0,0.0,0.0
2025-01-01T10:30:00,10000.0,0.0,0.0
2025-01-01T10:45:00,10000.0,0.0,0.0
2025-01-01T11:00:00,10000.0,0.0,0.0
2025-01-01T11:15:00,10000.0,0.0,0.0
2025-01-01T11:30:00,10000.0,0.0,0.0
2025-01-01T11:45:00,10000.0,0.0,0.0
2025-01-01T12:00:00,10000.0,0.0,0.0
2025-01-01T12:15:00,10000.0,0.0,0.0
2025-01-01T12:30:00,10000.0,0.0,0.0
2025-01-01T12:45:00,10000.0,0.0,0.0
2025-01-01T13:00:00,10000.0,0.0,0.0
2025-01-01T13:15:00,10000.0,0.0,0.0
2025-01-01T13:30:00,10000.0,0.0,0.0
2025-01-01T13:45:00,10000.0,0.0,0.0
2025-01-01T14:00:00,10000.0,0.0,0.0
2025-01-01T14:15:00,10000.0,0.0,0.0
2025-01-01T14:30:00,10000.0,0.0,0.0
2025-01-01T14:45:00,10000.0,0.0,0.0
2025-01-01T15:00:00,10000.0,0.0,0.0
2025-01-01T15:15:00,10000.0,0.0,0.0
2025-01-01T15:30:00,10000.0,0.0,0.0
2025-01-01T15:45:00,10000.0,0.0,0.0
2025-01-01T16:00:00,10000.0,0.0,0.0
2025-01-01T16:15:00,10000.0,0.0,0.0
2025-01-01T16:30:00,10000.0,0.0,0.0
2025-01-01T16:45:00,10000.0,0.0,0.0
2025-01-01T17:00:00,10000.0,0.0,0.0
2025-01-01T17:15:00,10000.0,0.0,0.0
2025-01-01T17:30:00,10000.0,0.0,0.0
2025-01-01T17:45:00,10000.0,0.0,0.0
2025-01-01T18:00:00,10000.0,0.0,0.0
2025-01-01T18:15:00,10000.0,0.0,0.0
2025-01-01T18:30:00,10000.0,0.0,0.0
2025-01-01T18:45:00,10000.0,0.0,0.0
2025-01-01T19:00:00,10000.0,0.0,0.0
2025-01-01T19:15:00,10000.0,0.0,0.0
2025-01-01T19:30:00,10000.0,0.0,0.0
2025-01-01T19:45:00,10000.0,0.0,0.0
2025-01-01T20:00:00,10000.0,0.0,0.0
2025-01-01T20:15:00,10000.0,0.0,0.0
2025-01-01T20:30:00,10000.0,0.0,0.0
2025-01-01T20:45:00,10000.0,0.0,0.0
2025-01-01T21:00:00,10000.0,0.0,0.0
2025-01-01T21:15:00,10000.0,0.0,0.0
2025-01-01T21:30:00,10000.0,0.0,0.0
2025-01-01T21:45:00,10000.0,0.0,0.0
2025-01-01T22:00:00,10000.0,0.0,0.0
2025-01-01T22:15:00,10000.0,0.0,0.0
2025-01-01T22:30:00,10000.0,0.0,0.0
2025-01-01T22:45:00,10000.0,0.0,0.0
2025-01-01T23:00:00,10000.0,0.0,0.0
2025-01-01T23:15:00,10000.0,0.0,0.0
2025-01-01T23:30:00,10000.0,0.0,0.0
2025-01-01T23:45:00,10000.0,0.0,0.0
2025-01-02T00:00:00,10000.0,0.0,0.0
2025-01-02T00:15:00,10000.0,0.0,0.0
2025-01-02T00:30:00,10000.0,0.0,0.0
2025-01-02T00:45:00,10000.0,0.0,0.0
2025-01-02T01:00:00,10000.0,0.0,0.0
2025-01-02T01:15:00,10000.0,0.0,0.0
2025-01-02T01:30:00,10000.0,0.0,0.0
2025-01-02T01:45:00,10000.0,0.0,0.0
2025-01-02T02:00:00,10000.0,0.0,0.0
2025-01-02T02:15:00,10000.0,0.0,0.0
2025-01-02T02:30:00,10000.0,0.0,0.0
2025-01-02T02:45:00,10000.0,0.0,0.0
2025-01-02T03:00:00,10000.0,0.0,0.0
2025-01-02T03:15:00,10000.0,0.0,0.0
2025-01-02T03:30:00,10000.0,0.0,0.0
2025-01-02T03:45:00,10000.0,0.0,0.0
2025-01-02T04:00:00,10000.0,0.0,0.0
2025-01-02T04:15:00,10000.0,0.0,0.0
2025-01-02T04:30:00,10000.0,0.0,0.0
2025-01-02T04:45:00,10000.0,0.0,0.0
2025-01-02T05:00:00,10000.0,0.0,0.0
2025-01-02T05:15:00,10000.0,0.0,0.0
2025-01-02T05:30:00,10000.0,0.0,0.0
2025-01-02T05:45:00,10000.0,0.0,0.0
2025-01-02T06:00:00,10000.0,0.0,0.0
2025-01-02T06:15:00,10000.0,0.0,0.0
2025-01-02T06:30:00,10000.0,0.0,0.0
2025-01-02T06:45:00,10000.0,0.0,0.0
2025-01-02T07:00:00,10000.0,0.0,0.0
2025-01-02T07:15:00,10000.0,0.0,0.0
2025-01-02T07:30:00,10000.0,0.0,0.0
2025-01-02T07:45:00,10000.0,0.0,0.0
2025-01-02T08:00:00,10000.0,0.0,0.0
2025-01-02T08:15:00,10000.0,0.0,0.0
2025-01-02T08:30:00,10000.0,0.0,0.0
2025-01-02T08:45:00,10000.0,0.0,0.0
2025-01-02T09:00:00,10000.0,0.0,0.0
2025-01-02T09:15:00,10000.0,0.0,0.0
2025-01-02T09:30:00,10000.0,0.0,0.0
2025-01-02T09:45:00,10000.0,0.0,0.0
2025-01-02T10:00:00,10000.0,0.0,0.0
2025-01-02T10:15:00,10000.0,0.0,0.0
2025-01-02T10:30:00,10000.0,0.0,0.0
2025-01-02T10:45:00,10000.0,0.0,0.0
2025-01-02T11:00:00,10000.0,0.0,0.0
2025-01-02T11:15:00,10000.0,0.0,0.0
2025-01-02T11:30:00,10000.0,0.0,0.0
2025-01-02T11:45:00,10000.0,0.0,0.0
2025-01-02T12:00:00,10000.0,0.0,0.0
2025-01-02T12:15:00,10000.0,0.0,0.0
2025-01-02T12:30:00,10000.0,0.0,0.0
2025-01-02T12:45:00,10000.0,0.0,0.0
2025-01-02T13:00:00,10000.0,0.0,0.0
2025-01-02T13:15:00,10000.0,0.0,0.0
2025-01-02T13:30:00,10000.0,0.0,0.0
2025-01-02T13:45:00,10000.0,0.0,0.0
2025-01-02T14:00:00,10000.0,0.0,0.0
2025-01-02T14:15:00,10000.0,0.0,0.0
2025-01-02T14:30:00,10000.0,0.0,0.0
2025-01-02T14:45:00,10000.0,0.0,0.0
2025-01-02T15:00:00,10000.0,0.0,0.0
2025-01-02T15:15:00,10000.0,0.0,0.0
2025-01-02T15:30:00,10000.0,0.0,0.0
2025-01-02T15:45:00,10000.0,0.0,0.0
2025-01-02T16:00:00,10000.0,0.0,0.0
2025-01-02T16:15:00,10000.0,0.0,0.0
2025-01-02T16:30:00,10000.0,0.0,0.0
2025-01-02T16:45:00,10000.0,0.0,0.0
2025-01-02T17:00:00,10000.0,0.0,0.0
2025-01-02T17:15:00,10000.0,0.0,0.0
2025-01-02T17:30:00,10000.0,0.0,0.0
2025-01-02T17:45:00,10000.0,0.0,0.0
2025-01-02T18:00:00,10000.0,0.0,0.0
2025-01-02T18:15:00,10000.0,0.0,0.0
2025-01-02T18:30:00,10000.0,0.0,0.0
2025-01-02T18:45:00,10000.0,0.0,0.0
2025-01-02T19:00:00,10000.0,0.0,0.0
2025-01-02T19:15:00,10000.0,0.0,0.0
2025-01-02T19:30:00,10000.0,0.0,0.0
2025-01-02T19:45:00,10000.0,0.0,0.0
2025-01-02T20:00:00,10000.0,0.0,0.0
2025-01-02T20:15:00,10000.0,0.0,0.0
2025-01-02T20:30:00,10000.0,0.0,0.0
2025-01-02T20:45:00,10000.0,0.0,0.0
2025-01-02T21:00:00,10000.0,0.0,0.0
2025-01-02T21:15:00,10000.0,0.0,0.0
2025-01-02T21:30:00,10000.0,0.0,0.0
2025-01-02T21:45:00,10000.0,0.0,0.0
2025-01-02T22:00:00,10000.0,0.0,0.0
2025-01-02T22:15:00,10000.0,0.0,0.0
2025-01-02T22:30:00,10000.0,0.0,0.0
2025-01-02T22:45:00,10000.0,0.0,0.0
2025-01-02T23:00:00,10000.0,0.0,0.0
2025-01-02T23:15:00,10000.0,0.0,0.0
2025-01-02T23:30:00,10000.0,0.0,0.0
2025-01-02T23:45:00,10000.0,0.0,0.0
2025-01-03T00:00:00,10000.0,0.0,0.0
2025-01-03T00:15:00,10000.0,0.0,0.0
2025-01-03T00:30:00,10000.0,0.0,0.0
2025-01-03T00:45:00,10000.0,0.0,0.0
2025-01-03T01:00:00,10000.0,0.0,0.0
2025-01-03T01:15:00,10000.0,0.0,0.0
2025-01-03T01:30:00,10000.0,0.0,0.0
2025-01-03T01:45:00,9998.500074998748,-0.00014999250012515404,-0.014999250012515404
2025-01-03T02:00:00,9994.482539758257,-0.0004018137931045395,-0.04018137931045395
2025-01-03T02:15:00,9992.665912069442,-0.0001817630559249544,-0.018176305592495442
2025-01-03T02:30:00,9989.55201100448,-0.0003116186503544694,-0.031161865035446937
2025-01-03T02:45:00,9988.037989025386,-0.00015156054820335244,-0.015156054820335245
2025-01-03T03:00:00,9987.610630902002,-4.2786994187873865e-05,-0.004278699418787386
2025-01-03T03:15:00,9985.574952004381,-0.00020382041039145732,-0.020382041039145732
2025-01-03T03:30:00,9986.90080349481,0.00013277668004105404,0.013277668004105405
2025-01-03T03:45:00,9987.702869124461,8.031176492425553e-05,0.008031176492425553
2025-01-03T04:00:00,9985.271257581053,-0.0002434605409543653,-0.02434605409543653
2025-01-03T04:15:00,9985.203857456278,-6.749954311369581e-06,-0.0006749954311369581
2025-01-03T04:30:00,9984.101339308068,-0.00011041518670506083,-0.011041518670506083
2025-01-03T04:45:00,9982.35283289548,-0.00017512907302979334,-0.017512907302979334
2025-01-03T05:00:00,9983.121084598539,7.696098464154202e-05,0.007696098464154201
2025-01-03T05:15:00,9982.049742121626,-0.00010731538442077459,-0.010731538442077459
2025-01-03T05:30:00,9982.770405898198,7.219597128744992e-05,0.007219597128744992
2025-01-03T05:45:00,9981.350439313099,-0.00014224173524618737,-0.014224173524618737
2025-01-03T06:00:00,9980.06540710277,-0.00012874332167200737,-0.012874332167200738
2025-01-03T06:15:00,9980.048972798471,-1.6467130852919182e-06,-0.00016467130852919183
2025-01-03T06:30:00,9977.373245860557,-0.00026810759598545203,-0.026810759598545203
2025-01-03T06:45:00,9975.751241879254,-0.0001625682372839257,-0.01625682372839257
2025-01-03T07:00:00,9976.463032956073,7.135212773060214e-05,0.007135212773060214
2025-01-03T07:15:00,9973.773463034135,-0.00026959152888692613,-0.026959152888692613
2025-01-03T07:30:00,9972.452348143535,-0.0001324588828386572,-0.01324588828386572
2025-01-03T07:45:00,9970.296498343987,-0.00021618050648792612,-0.021618050648792613
2025-01-03T08:00:00,9969.896885148497,-4.0080372289469315e-05,-0.004008037228946932
2025-01-03T08:15:00,9970.069589145907,1.7322546000204546e-05,0.0017322546000204547
2025-01-03T08:30:00,9970.261568965117,1.9255614767147506e-05,0.0019255614767147505
2025-01-03T08:45:00,9971.26629729985,0.00010077251512233126,0.010077251512233126
2025-01-03T09:00:00,9970.473281353112,-7.953011413931845e-05,-0.007953011413931845
2025-01-03T09:15:00,9970.110456180726,-3.638996486398921e-05,-0.003638996486398921
2025-01-03T09:30:00,9967.92991460393,-0.00021870786551256616,-0.021870786551256616
2025-01-03T09:45:00,9966.682431173174,-0.00012514969922974826,-0.012514969922974826
2025-01-03T10:00:00,9965.513557168748,-0.00011727814270178193,-0.011727814270178194
2025-01-03T10:15:00,9966.352662711093,8.420093330180014e-05,0.008420093330180014
2025-01-03T10:30:00,9966.710416231976,3.589613301774128e-05,0.003589613301774128
2025-01-03T10:45:00,9965.56468819888,-0.00011495548533546892,-0.011495548533546892
