entry_price,pnl,price,reason,side,size,symbol,timestamp
3472.1,-2.5703619567408644,3454.25,stop_loss,sell,0.14399786872497913,ETH/USDT,2025-01-03T02:30:00
207.88,-3.0302915219116584,206.62,stop_loss,sell,2.4049932713584763,SOL/USDT,2025-01-03T03:00:00
97659.0,-3.4726402682370177,96980.73084808848,stop_loss,sell,0.0051198558248599715,BTC/USDT,2025-01-03T03:45:00
205.62,-2.817290783879391,206.78,stop_loss,buy,2.428698951620172,SOL/USDT,2025-01-03T04:45:00
208.02,-3.31164527353193,206.64,stop_loss,sell,2.3997429518346904,SOL/USDT,2025-01-03T06:30:00
3447.4,-3.224405314588388,3469.65,stop_loss,buy,0.14491709279048937,ETH/USDT,2025-01-03T07:45:00
205.94,-3.343173378125638,207.32,stop_loss,buy,2.422589404438876,SOL/USDT,2025-01-03T09:15:00
3474.3,-2.941971861086372,3453.8,stop_loss,sell,0.14351082249201816,ETH/USDT,2025-01-03T10:45:00
96888.0,-3.260064231236697,96255.5,stop_loss,sell,0.005154251748990825,BTC/USDT,2025-01-03T14:00:00
208.18,10.152174952919772,212.42,take_profit,sell,2.3943808851225987,SOL/USDT,2025-01-03T17:00:00
3447.6,-4.246277969485458,3476.9783176940514,stop_loss,buy,0.14453781913949568,ETH/USDT,2025-01-03T18:00:00
96227.0,-3.0765227437274763,96821.0,stop_loss,buy,0.005179331218396425,BTC/USDT,2025-01-03T19:45:00
3464.95,7.036384943285371,3513.9,take_profit,sell,0.14374637269224375,ETH/USDT,2025-01-03T20:00:00
3525.0,10.762402673965058,3601.0560961908395,take_profit,sell,0.14150611473615604,ETH/USDT,2025-01-04T00:00:00
97121.5,8.077342999618207,98696.0,take_profit,sell,0.005130100349074758,BTC/USDT,2025-01-04T00:30:00
98686.0,-4.438407632579172,97809.5,stop_loss,sell,0.005063785091362433,BTC/USDT,2025-01-04T15:15:00
214.82,-6.866996368855403,211.86,stop_loss,sell,2.319931205694409,SOL/USDT,2025-01-05T23:45:00
97703.0,10.410719044318881,99741.5,take_profit,sell,0.005107048832140732,BTC/USDT,2025-01-06T11:00:00
212.56,14.49955328800075,218.74,take_profit,sell,2.3462060336570767,SOL/USDT,2025-01-06T19:30:00
3603.3,12.99157782880093,3696.9891849808773,take_profit,sell,0.13866678241947172,ETH/USDT,2025-01-06T21:00:00
99554.0,12.155278473158669,101974.0,take_profit,sell,0.005022842344280441,BTC/USDT,2025-01-06T21:15:00
3713.8,-7.531220778098371,3658.0,stop_loss,sell,0.13496811430283776,ETH/USDT,2025-01-07T15:15:00
102222.5,-4.42369912561579,101320.5,stop_loss,sell,0.004904322755671607,BTC/USDT,2025-01-07T17:00:00
217.52,-8.884365936589697,213.6542213158073,stop_loss,sell,2.2982086307522276,SOL/USDT,2025-01-07T17:15:00
100864.5,-3.8809016124215403,100081.0,stop_loss,sell,0.0049532885927524445,BTC/USDT,2025-01-07T20:30:00
3656.65,-7.991075409876946,3598.217185388395,stop_loss,sell,0.13675664030549525,ETH/USDT,2025-01-07T20:30:00
213.06,-2.8605846134076076,211.84,stop_loss,sell,2.3447414863996805,SOL/USDT,2025-01-07T20:30:00
3529.9,-0.31795416099804763,3527.65,stop_loss,sell,0.14131296044357672,ETH/USDT,2025-01-07T21:00:00
98502.5,-6.191098690365679,97280.0,stop_loss,sell,0.005064293407252089,BTC/USDT,2025-01-07T23:15:00
208.92,-8.356236229829113,205.42,stop_loss,sell,2.3874960656654607,SOL/USDT,2025-01-08T00:00:00
3465.15,-8.734787518713384,3404.4,stop_loss,sell,0.14378251059610508,ETH/USDT,2025-01-08T01:15:00
