entry_price,pnl,price,reason,side,size,symbol,timestamp
3118.05,-6.892210896614434,3074.9,stop_loss,sell,0.15972678787055433,ETH_USDT,2026-01-09T20:30:00
90289.0,10.795808893257544,92242.0,take_profit,sell,0.005527807933055578,BTC_USDT,2026-01-12T08:30:00
136.98,20.984302352242306,142.76,take_profit,sell,3.6305021370661423,SOL_USDT,2026-01-12T08:30:00
92400.5,-5.60184195209028,91363.5,stop_loss,sell,0.005401969095554754,BTC_USDT,2026-01-12T14:00:00
143.52,-13.656907464119852,139.59300732537406,stop_loss,sell,3.4777012833161667,SOL_USDT,2026-01-12T14:15:00
90529.0,-7.050237145682644,91810.0,stop_loss,buy,0.00550369800599738,BTC_USDT,2026-01-12T21:45:00
92184.0,10.317357619940202,94094.5,take_profit,sell,0.005400344213525361,BTC_USDT,2026-01-14T03:30:00
3130.95,12.817972596848861,3211.65,take_profit,sell,0.1588348525012245,ETH_USDT,2026-01-14T03:30:00
139.86,26.3973798589865,147.28,take_profit,sell,3.5575983637448174,SOL_USDT,2026-01-14T21:30:00
147.94,-15.023966470707078,143.5,stop_loss,sell,3.3837762321412357,SOL_USDT,2026-01-15T20:45:00
95411.5,-10.918402878284363,93326.72106502837,stop_loss,sell,0.005237199347677084,BTC_USDT,2026-01-19T05:30:00
3314.8,-4.657783120627555,3283.9,stop_loss,sell,0.15073731781966154,ETH_USDT,2026-01-19T05:30:00
142.54,-16.68740119991852,137.7744194775324,stop_loss,sell,3.501651293319851,SOL_USDT,2026-01-19T05:30:00
3207.35,-12.314506819062753,3127.9,stop_loss,sell,0.15499693919525212,ETH_USDT,2026-01-20T12:15:00
92630.0,-11.163563905173723,90550.0,stop_loss,sell,0.005367098031333521,BTC_USDT,2026-01-20T20:30:00
3121.75,-11.723867216054202,3047.9,stop_loss,sell,0.1587524335281546,ETH_USDT,2026-01-20T20:30:00
133.3,-21.62945643995671,127.5,stop_loss,sell,3.7292166275787353,SOL_USDT,2026-01-20T22:00:00
3017.8,21.93746510828167,2883.9,take_profit,buy,0.1638346908758899,ETH_USDT,2026-01-25T23:30:00
90659.0,17.566730125736935,87437.0,take_profit,buy,0.00545211984039011,BTC_USDT,2026-01-26T00:00:00
