entry_price,pnl,price,reason,side,size,symbol,timestamp
2230.65,-132.39917100000002,2275.047662029192,stop_loss,buy,2.982120340322115,ETH/USDT,2024-01-04T20:30:00
44313.5,-25.12720396581913,44119.0,stop_loss,sell,0.12918870933583101,BTC/USDT,2024-01-05T06:45:00
2277.2,48.7407297189419,2222.25,take_profit,buy,0.8870014507541776,ETH/USDT,2024-01-05T22:15:00
2218.5,-123.20984909653349,2254.2,stop_loss,buy,3.4512562772138407,ETH/USDT,2024-01-06T04:30:00
2268.85,200.92157948652087,2191.0,take_profit,buy,2.5808809182597443,ETH/USDT,2024-01-08T08:15:00
2182.1,-127.7887383197744,2229.0,stop_loss,buy,2.7247065739823912,ETH/USDT,2024-01-08T13:45:00
45382.5,51.96423147446845,45738.5,take_profit,sell,0.1459669423440125,BTC/USDT,2024-01-08T23:30:00
2302.65,21.607694184474852,2291.45,take_profit,buy,1.9292584093280647,ETH/USDT,2024-01-09T18:15:00
2396.75,-71.5247751565337,2368.95,stop_loss,sell,2.572833638724217,ETH/USDT,2024-01-10T08:00:00
2368.05,87.61055342068342,2398.45,take_profit,sell,2.8819260993646205,ETH/USDT,2024-01-10T14:45:00
2586.5,124.62321199894788,2651.75,take_profit,sell,1.9099342835087798,ETH/USDT,2024-01-11T20:15:00
2672.15,-64.55275266188853,2644.55,stop_loss,sell,2.338867850068433,ETH/USDT,2024-01-11T21:00:00
2611.85,-96.86132193587673,2568.2,stop_loss,sell,2.2190451760796455,ETH/USDT,2024-01-13T02:30:00
42886.0,205.97907916220885,41503.5,take_profit,buy,0.14899029234156155,BTC/USDT,2024-01-19T00:30:00
41504.0,259.4146360323429,39794.0,take_profit,buy,0.15170446551599,BTC/USDT,2024-01-23T01:00:00
40280.0,-125.984651706233,41200.0,stop_loss,buy,0.13693983881112282,BTC/USDT,2024-01-26T17:00:00
41287.0,-104.33334797891,42231.0,stop_loss,buy,0.11052261438443856,BTC/USDT,2024-01-28T09:30:00
42525.0,-105.56386847304576,43452.0,stop_loss,buy,0.11387688076919715,BTC/USDT,2024-01-30T07:00:00
2252.55,-25.66985291958522,2269.95,stop_loss,buy,1.4752789034244689,ETH/USDT,2024-02-01T11:30:00
