timestamp,open,high,low,close,volume
2026-01-01T00:00:00,125.42,125.44,125.16,125.24,9.06
2026-01-01T00:15:00,125.28,125.28,124.74,124.84,8.13
2026-01-01T00:30:00,124.9,125.24,124.9,125.1,6.9
2026-01-01T00:45:00,125.0,125.08,124.96,125.02,5.109999999999999
2026-01-01T01:00:00,124.92,124.92,124.68,124.68,6.43
2026-01-01T01:15:00,124.68,124.68,124.56,124.56,10.51
2026-01-01T01:30:00,124.52,124.52,124.2,124.24,23.94
2026-01-01T01:45:00,124.28,124.82,124.04,124.82,42.67
2026-01-01T02:00:00,124.38,124.78,123.72,123.82,120.97
2026-01-01T02:15:00,123.82,124.26,123.7,124.26,16.009999999999998
2026-01-01T02:30:00,124.28,124.46,124.28,124.3,10.86
2026-01-01T02:45:00,124.22,124.34,124.14,124.14,6.26
2026-01-01T03:00:00,124.14,124.5,124.06,124.22,5.93
2026-01-01T03:15:00,124.24,124.42,124.24,124.4,4.8
2026-01-01T03:30:00,124.5,124.8,124.3,124.78,4.25
2026-01-01T03:45:00,124.78,125.2,124.74,125.2,6.1899999999999995
2026-01-01T04:00:00,124.96,125.04,124.96,124.98,4.73
2026-01-01T04:15:00,124.9,124.92,124.8,124.84,6.010000000000001
2026-01-01T04:30:00,124.88,125.08,124.82,125.08,4.3100000000000005
2026-01-01T04:45:00,125.0,125.08,124.96,124.96,3.82
2026-01-01T05:00:00,124.98,124.98,124.82,124.84,2.3200000000000003
2026-01-01T05:15:00,124.74,124.74,124.68,124.68,3.0999999999999996
2026-01-01T05:30:00,124.66,125.06,124.66,124.96,6.3999999999999995
2026-01-01T05:45:00,124.88,125.22,124.88,125.22,4.97
2026-01-01T06:00:00,125.22,125.26,125.14,125.16,2.6199999999999997
2026-01-01T06:15:00,125.12,125.26,125.12,125.2,2.9000000000000004
2026-01-01T06:30:00,125.24,125.7,125.24,125.7,5.62
2026-01-01T06:45:00,125.84,125.84,125.44,125.44,6.49
2026-01-01T07:00:00,125.52,125.62,125.3,125.52,5.38
2026-01-01T07:15:00,125.52,125.52,125.0,125.0,6.1899999999999995
2026-01-01T07:30:00,124.94,125.14,124.94,125.06,2.71
2026-01-01T07:45:00,125.08,125.08,124.86,124.92,3.22
2026-01-01T08:00:00,124.98,125.16,124.86,125.16,5.43
2026-01-01T08:15:00,125.06,125.22,125.06,125.2,2.46
2026-01-01T08:30:00,125.22,125.3,125.2,125.3,3.12
2026-01-01T08:45:00,125.3,125.38,125.22,125.26,2.4400000000000004
2026-01-01T09:00:00,125.26,125.46,125.24,125.44,2.46
2026-01-01T09:15:00,125.42,125.42,125.08,125.12,3.85
2026-01-01T09:30:00,125.18,125.28,125.1,125.12,3.08
2026-01-01T09:45:00,125.04,125.22,125.02,125.16,4.01
2026-01-01T10:00:00,125.18,125.2,124.86,124.86,3.81
2026-01-01T10:15:00,125.0,125.0,124.96,125.0,2.58
2026-01-01T10:30:00,125.06,125.08,125.06,125.08,0.51
2026-01-01T10:45:00,125.12,125.16,125.04,125.14,5.470000000000001
2026-01-01T11:00:00,125.1,125.28,125.1,125.28,3.36
2026-01-01T11:15:00,125.28,125.34,125.26,125.34,1.85
2026-01-01T11:30:00,125.36,125.36,125.18,125.28,1.8699999999999999
2026-01-01T11:45:00,125.2,125.2,125.12,125.14,1.96
2026-01-01T12:00:00,125.08,125.12,125.04,125.06,1.0899999999999999
2026-01-01T12:15:00,125.06,125.06,124.98,124.98,1.19
2026-01-01T12:30:00,124.94,125.04,124.88,124.9,2.56
2026-01-01T12:45:00,124.94,124.94,124.62,124.62,3.52
2026-01-01T13:00:00,124.68,124.72,124.58,124.58,4.96
2026-01-01T13:15:00,124.56,124.56,124.36,124.38,10.35
2026-01-01T13:30:00,124.28,124.48,124.28,124.42,14.24
2026-01-01T13:45:00,124.44,124.6,124.44,124.58,8.68
2026-01-01T14:00:00,124.68,124.68,124.62,124.64,3.3299999999999996
2026-01-01T14:15:00,124.76,124.76,124.62,124.68,2.3899999999999997
2026-01-01T14:30:00,124.74,124.84,124.66,124.68,8.510000000000002
2026-01-01T14:45:00,124.76,125.02,124.76,124.94,9.219999999999999
2026-01-01T15:00:00,124.94,125.14,124.94,125.14,6.0600000000000005
2026-01-01T15:15:00,125.14,125.16,125.06,125.1,19.009999999999998
2026-01-01T15:30:00,125.1,125.34,125.1,125.32,12.78
2026-01-01T15:45:00,125.3,125.3,125.14,125.22,10.07
2026-01-01T16:00:00,125.26,125.34,125.12,125.14,8.39
2026-01-01T16:15:00,125.14,125.14,125.02,125.1,4.25
2026-01-01T16:30:00,125.12,125.24,125.12,125.24,2.9699999999999998
2026-01-01T16:45:00,125.2,125.2,124.96,124.96,4.11
2026-01-01T17:00:00,124.98,125.08,124.86,124.94,3.7900000000000005
2026-01-01T17:15:00,125.04,125.2,125.04,125.2,3.76
2026-01-01T17:30:00,125.24,125.26,125.14,125.22,4.29
2026-01-01T17:45:00,125.16,125.24,125.08,125.14,3.8900000000000006
2026-01-01T18:00:00,125.1,125.16,125.1,125.16,3.25
2026-01-01T18:15:00,125.2,125.22,125.08,125.08,4.95
2026-01-01T18:30:00,124.96,125.06,124.92,125.0,2.01
2026-01-01T18:45:00,124.98,125.12,124.96,125.06,4.21
2026-01-01T19:00:00,125.18,125.18,124.98,124.98,3.12
2026-01-01T19:15:00,124.98,125.0,124.8,124.8,5.04
2026-01-01T19:30:00,124.74,124.96,124.74,124.84,9.5
2026-01-01T19:45:00,124.78,124.78,124.5,124.54,12.44
2026-01-01T20:00:00,124.56,124.84,124.56,124.64,9.76
2026-01-01T20:15:00,124.72,124.82,124.64,124.8,8.11
2026-01-01T20:30:00,124.8,124.8,124.68,124.7,9.29
2026-01-01T20:45:00,124.86,124.92,124.78,124.92,4.63
2026-01-01T21:00:00,124.92,125.0,124.74,124.9,6.32
2026-01-01T21:15:00,124.88,125.12,124.88,124.98,6.84
2026-01-01T21:30:00,124.94,124.96,124.7,124.72,4.51
2026-01-01T21:45:00,124.68,124.68,124.36,124.62,7.5200000000000005
2026-01-01T22:00:00,124.58,124.74,124.58,124.58,6.27
2026-01-01T22:15:00,124.58,124.62,124.42,124.5,7.82
2026-01-01T22:30:00,124.44,124.7,124.42,124.7,9.969999999999999
2026-01-01T22:45:00,124.8,125.04,124.76,125.04,7.920000000000001
2026-01-01T23:00:00,125.52,125.54,125.34,125.42,25.61
2026-01-01T23:15:00,125.36,125.42,125.08,125.14,18.869999999999997
2026-01-01T23:30:00,125.32,125.42,125.14,125.26,9.77
2026-01-01T23:45:00,125.18,125.4,125.16,125.22,5.1899999999999995
2026-01-02T00:00:00,125.16,125.32,125.16,125.32,5.15
2026-01-02T00:15:00,125.34,125.34,125.26,125.34,3.09
2026-01-02T00:30:00,125.46,125.54,125.28,125.28,5.6
2026-01-02T00:45:00,125.32,125.4,125.32,125.36,2.37
2026-01-02T01:00:00,125.4,125.7,125.34,125.68,3.84
2026-01-02T01:15:00,125.74,125.84,125.7,125.76,5.12
2026-01-02T01:30:00,125.8,126.0,125.7,125.78,8.75
2026-01-02T01:45:00,125.84,125.84,125.68,125.68,2.62
2026-01-02T02:00:00,125.74,125.74,125.52,125.52,4.95
2026-01-02T02:15:00,125.44,125.5,125.42,125.44,6.44
2026-01-02T02:30:00,125.46,125.68,125.44,125.64,3.93
2026-01-02T02:45:00,125.66,125.72,125.66,125.72,2.93
2026-01-02T03:00:00,125.64,125.64,125.44,125.44,4.87
2026-01-02T03:15:00,125.38,125.5,125.38,125.46,3.71
2026-01-02T03:30:00,125.52,125.72,125.52,125.62,8.829999999999998
2026-01-02T03:45:00,125.6,125.62,125.54,125.6,4.84
2026-01-02T04:00:00,125.68,125.82,125.46,125.82,7.339999999999999
2026-01-02T04:15:00,125.82,126.3,125.82,126.3,7.63
2026-01-02T04:30:00,126.24,126.36,125.92,126.36,11.57
2026-01-02T04:45:00,126.36,127.02,126.36,127.02,17.14
2026-01-02T05:00:00,127.0,127.2,126.96,127.2,26.12
2026-01-02T05:15:00,127.26,127.26,126.84,126.96,13.440000000000001
2026-01-02T05:30:00,127.06,127.16,126.58,126.68,22.019999999999996
2026-01-02T05:45:00,126.72,126.88,126.66,126.7,7.07
2026-01-02T06:00:00,126.72,126.96,126.52,126.54,8.8
2026-01-02T06:15:00,126.8,126.86,126.76,126.84,3.48
2026-01-02T06:30:00,126.94,126.94,126.68,126.74,6.300000000000001
2026-01-02T06:45:00,126.64,126.66,126.36,126.36,22.75
2026-01-02T07:00:00,126.36,126.38,126.14,126.22,6.99
2026-01-02T07:15:00,126.22,126.32,126.14,126.22,5.299999999999999
2026-01-02T07:30:00,126.24,126.24,126.02,126.04,8.809999999999999
2026-01-02T07:45:00,126.06,126.08,126.0,126.02,8.11
2026-01-02T08:00:00,126.02,126.26,126.02,126.24,7.25
2026-01-02T08:15:00,126.2,126.62,126.2,126.62,9.099999999999998
2026-01-02T08:30:00,126.66,127.46,126.64,127.46,23.69
2026-01-02T08:45:00,127.34,127.34,127.16,127.24,10.9
2026-01-02T09:00:00,127.36,127.88,127.28,127.7,19.98
2026-01-02T09:15:00,127.78,127.8,127.52,127.54,9.99
2026-01-02T09:30:00,127.72,127.72,127.36,127.36,8.05
2026-01-02T09:45:00,127.4,127.42,127.06,127.06,7.800000000000001
2026-01-02T10:00:00,127.14,127.3,127.14,127.16,3.64
2026-01-02T10:15:00,127.2,127.2,127.02,127.02,4.12
2026-01-02T10:30:00,127.04,127.08,126.92,127.04,3.6299999999999994
2026-01-02T10:45:00,127.04,127.16,126.82,126.82,5.06
2026-01-02T11:00:00,126.88,127.08,126.88,127.08,5.73
2026-01-02T11:15:00,127.08,127.4,127.08,127.4,5.24
2026-01-02T11:30:00,127.42,127.5,127.38,127.42,6.07
2026-01-02T11:45:00,127.42,127.5,127.42,127.48,5.77
2026-01-02T12:00:00,127.44,127.74,127.36,127.5,8.219999999999999
2026-01-02T12:15:00,127.62,127.62,127.42,127.42,5.069999999999999
2026-01-02T12:30:00,127.46,127.6,127.44,127.54,7.76
2026-01-02T12:45:00,127.54,127.6,127.22,127.22,5.66
2026-01-02T13:00:00,127.26,127.26,126.96,126.98,7.220000000000001
2026-01-02T13:15:00,127.12,127.22,127.1,127.16,3.5500000000000007
2026-01-02T13:30:00,127.2,127.54,127.2,127.54,5.51
2026-01-02T13:45:00,127.54,127.74,127.46,127.66,4.73
2026-01-02T14:00:00,127.58,127.94,127.58,127.9,8.969999999999999
2026-01-02T14:15:00,127.88,128.02,127.86,127.96,7.369999999999999
2026-01-02T14:30:00,128.0,128.86,127.88,128.84,23.63
2026-01-02T14:45:00,128.76,128.76,128.5,128.52,12.700000000000001
2026-01-02T15:00:00,128.52,128.56,128.38,128.56,5.39
2026-01-02T15:15:00,128.72,129.64,128.68,129.46,25.990000000000002
2026-01-02T15:30:00,129.7,129.72,129.38,129.42,19.78
2026-01-02T15:45:00,129.5,129.54,129.04,129.04,12.63
2026-01-02T16:00:00,129.12,129.16,129.12,129.12,9.309999999999999
2026-01-02T16:15:00,129.14,129.28,128.96,128.96,6.0
2026-01-02T16:30:00,129.0,129.0,128.56,128.62,9.21
2026-01-02T16:45:00,128.54,128.62,128.4,128.44,11.8
2026-01-02T17:00:00,128.48,128.5,128.2,128.22,11.83
2026-01-02T17:15:00,128.1,128.3,128.1,128.26,10.56
2026-01-02T17:30:00,128.24,128.28,128.12,128.28,11.08
2026-01-02T17:45:00,128.3,128.34,128.0,128.1,10.39
2026-01-02T18:00:00,128.12,128.54,128.08,128.54,8.69
2026-01-02T18:15:00,128.56,128.68,128.52,128.54,3.8200000000000003
