entry_price,exit_price,fees,pnl,position_id,price,reason,side,size,symbol,timestamp
11.382291699823307,11.316264703852887,0.01007329706390638,-0.09795775697684302,SOL_USDT_1_1672698600,11.316264703852887,stop_loss,sell,1.4836016016952853,SOL/USDT,2023-01-03T05:15:00
11.924058437081404,11.8557416424635,0.012709231457395059,-0.17344749877459062,SOL_USDT_2_1672729200,11.8557416424635,stop_loss,sell,2.538870562424367,SOL/USDT,2023-01-03T17:45:00
13.339166686121663,13.375217388754184,0.007567698411253062,0.03399581443639047,SOL_USDT_3_1672784100,13.375217388754184,stop_loss,sell,0.9430000514254503,SOL/USDT,2023-01-04T04:30:00
16860.087752238298,16693.97556943804,0.20390713782842687,-3.381605099830355,BTC_USDT_5_1672800300,16693.97556943804,take_profit,sell,0.020357357556950395,BTC/USDT,2023-01-04T08:45:00
13.941548414919996,13.918062601308883,0.012968034556035672,-0.09190456833805176,SOL_USDT_4_1672792200,13.918062601308883,stop_loss,sell,3.913194997620274,SOL/USDT,2023-01-04T08:45:00
1254.8320162633102,1248.9382123843798,0.014987258548612563,-0.11787607757860775,ETH_USDT_7_1672830900,1248.9382123843798,take_profit,sell,0.02000000000000001,ETH/USDT,2023-01-04T23:00:00
16986.90874064311,16787.61028728399,0.20320922128966692,-4.036344791540241,BTC_USDT_6_1672805700,16787.61028728399,take_profit,sell,0.020252765254866734,BTC/USDT,2023-01-05T00:30:00
13.690789989733549,13.272432303211371,0.022466791394830144,-1.1802854037089743,SOL_USDT_8_1672952400,13.272432303211371,stop_loss,sell,2.821235133793591,SOL/USDT,2023-01-06T07:45:00
13.55004189778544,13.459996543640623,0.006214999730790749,-0.2286097778897328,SOL_USDT_9_1673029800,13.459996543640623,stop_loss,sell,2.5388292384531455,SOL/USDT,2023-01-07T05:45:00
1277.6662462411202,1282.5147101063465,0.030572623316571207,0.1926297066322107,ETH_USDT_10_1673036100,1282.5147101063465,stop_loss,sell,0.0397300489364837,ETH/USDT,2023-01-09T04:45:00
13.891448897611674,13.908625872436316,0.014559572712562628,0.02996814305919868,SOL_USDT_11_1673214300,13.908625872436316,stop_loss,sell,1.7446694406402314,SOL/USDT,2023-01-09T04:45:00
14.884799563452697,15.502076106003011,0.02472766693173126,3.9218508804501444,SOL_USDT_12_1673223300,15.502076106003011,trailing_stop,sell,6.3534746748139606,SOL/USDT,2023-01-09T07:15:00
1293.9849649129421,1294.5582616317045,0.03228600571326999,0.02382982891532091,ETH_USDT_13_1673224200,1294.5582616317045,stop_loss,sell,0.041566309618458364,ETH/USDT,2023-01-09T07:45:00
1312.6279988691736,1313.5696122212294,0.019967370758058392,0.10791592393225748,ETH_USDT_14_1673232300,1313.5696122212294,trailing_stop,sell,0.11460746993088643,ETH/USDT,2023-01-09T17:00:00
17338.221410338647,17157.18035787524,0.205886164294503,-3.6208210492681268,BTC_USDT_15_1673243100,17157.18035787524,take_profit,sell,0.02000000000000001,BTC/USDT,2023-01-09T21:30:00
17489.073959866477,17328.56242876545,0.2079427491451855,-3.2102306220205374,BTC_USDT_16_1673289000,17328.56242876545,stop_loss,sell,0.02000000000000001,BTC/USDT,2023-01-11T16:30:00
17608.1945874569,17713.118146440167,0.21255741775728215,2.0984711796653586,BTC_USDT_17_1673462700,17713.118146440167,stop_loss,sell,0.02000000000000001,BTC/USDT,2023-01-12T05:00:00
1348.0222411601092,1380.6355906837855,0.038169611081238355,1.5027364640062701,ETH_USDT_18_1673469000,1380.6355906837855,take_profit,sell,0.04607734212995594,ETH/USDT,2023-01-12T05:00:00
16.752256258210725,16.428112646966557,0.013967136026844743,-0.45931000594032984,SOL_USDT_19_1673486100,16.428112646966557,stop_loss,sell,1.4169953995926376,SOL/USDT,2023-01-12T19:15:00
18349.613461930894,18609.226930192788,0.22331072316231357,5.192269365237883,BTC_USDT_21_1673493300,18609.226930192788,stop_loss,sell,0.02000000000000001,BTC/USDT,2023-01-12T23:15:00
1407.3185052493293,1421.4036819314435,0.05791071354139605,0.9564285435899733,ETH_USDT_20_1673487000,1421.4036819314435,stop_loss,sell,0.06790319817602805,ETH/USDT,2023-01-12T23:15:00
1436.5530135605622,1397.74315946219,0.024497549555971488,-1.1494713715584397,ETH_USDT_23_1673559900,1397.74315946219,stop_loss,sell,0.029618028675007384,ETH/USDT,2023-01-13T06:15:00
18925.684834223935,18846.747822978356,0.16902705785038136,-1.179910975593306,BTC_USDT_22_1673559000,18846.747822978356,stop_loss,sell,0.014947499999999999,BTC/USDT,2023-01-13T15:45:00
19243.144089184207,19169.497148567134,0.2300339657828057,-1.4729388123414546,BTC_USDT_24_1673626500,19169.497148567134,stop_loss,sell,0.02000000000000001,BTC/USDT,2023-01-13T23:00:00
18.20742593152861,18.362013424469932,0.04583317689376763,0.6431063001059165,SOL_USDT_26_1673645400,18.362013424469932,stop_loss,sell,4.160144445514942,SOL/USDT,2023-01-14T03:15:00
1445.7078387384556,1451.6108103725392,0.0787397727175116,0.6805356106638115,ETH_USDT_25_1673645400,1451.6108103725392,take_profit,sell,0.11528695254681962,ETH/USDT,2023-01-14T03:30:00
20073.19913240818,20151.59605376157,0.24379017321932034,1.580718386243869,BTC_USDT_27_1673648100,20151.59605376157,stop_loss,sell,0.02016301608475768,BTC/USDT,2023-01-14T05:45:00
1550.3916980707904,1537.1102873209766,0.062248135579587194,-0.8964256543182371,ETH_USDT_28_1673656200,1537.1102873209766,stop_loss,sell,0.06749476175419096,ETH/USDT,2023-01-14T06:15:00
20.17470299724359,22.277173830667152,0.06274380950766559,19.43037163345014,SOL_USDT_30_1673657100,22.277173830667152,take_profit,sell,9.241684271933822,SOL/USDT,2023-01-14T07:45:00
21146.718062471697,20315.0666330888,0.24498028144586925,-17.302188337315286,BTC_USDT_29_1673657100,20315.0666330888,stop_loss,sell,0.020804615643063247,BTC/USDT,2023-01-14T15:00:00
24.751585934841376,23.57181387801615,0.00860302085647273,-1.4572082182921449,SOL_USDT_31_1673738100,23.57181387801615,stop_loss,sell,1.2351608176019206,SOL/USDT,2023-01-15T06:15:00
1555.8318060157058,1545.5373919556032,0.027338086686242005,-0.63360752514605,ETH_USDT_32_1673799300,1545.5373919556032,stop_loss,sell,0.06154867304217778,ETH/USDT,2023-01-15T23:00:00
1551.969355337031,1544.866460389389,0.042132733451016716,-0.8786067843406922,ETH_USDT_34_1673805600,1544.866460389389,stop_loss,sell,0.12369699831086102,ETH/USDT,2023-01-16T02:30:00
21100.72072577395,21032.50569289389,0.25239006831472677,-1.3643006576011982,BTC_USDT_33_1673804700,21032.50569289389,stop_loss,sell,0.02000000000000001,BTC/USDT,2023-01-16T06:45:00
21440.95744432504,20667.30985712845,0.24800771828554152,-15.47295174393178,BTC_USDT_35_1673836200,20667.30985712845,stop_loss,sell,0.02000000000000001,BTC/USDT,2023-01-16T13:45:00
1585.1760956635562,1535.4611183689444,0.022818120680824117,-1.2313373248616357,ETH_USDT_36_1673837100,1535.4611183689444,stop_loss,sell,0.02476793497389549,ETH/USDT,2023-01-16T13:45:00
24.590883568938278,23.293439443980535,0.005663771269679649,-1.4301312894638067,SOL_USDT_37_1673854200,23.293439443980535,stop_loss,sell,1.1022681146368334,SOL/USDT,2023-01-16T14:00:00
20.772784611427493,21.831139922278915,0.018228024096775694,-1.7422867441315872,SOL_USDT_38_1674135000,21.831139922278915,stop_loss,buy,1.6462210056185753,SOL/USDT,2023-01-20T00:45:00
23.787828495338996,23.68198534310139,0.0502229749979745,-0.6850117364818733,SOL_USDT_39_1674244800,23.68198534310139,stop_loss,sell,6.471951392226951,SOL/USDT,2023-01-21T01:45:00
22033.052727683225,21844.475346941763,0.26400313570932055,-3.7984447668417363,BTC_USDT_40_1674245700,21844.475346941763,take_profit,sell,0.020142631910077067,BTC/USDT,2023-01-21T02:00:00
24.290300480537663,25.37397577330058,0.0395124215646782,2.812503342626196,SOL_USDT_42_1674251100,25.37397577330058,take_profit,sell,2.595337700701376,SOL/USDT,2023-01-21T03:45:00
1639.4253042855717,1640.520703638994,0.039731773759691696,0.08600885025386204,ETH_USDT_41_1674246600,1640.520703638994,take_profit,sell,0.07851825910353197,ETH/USDT,2023-01-21T04:00:00
22799.134071376076,22782.34757037577,0.2733881708445094,-0.3357300200061583,BTC_USDT_43_1674253800,22782.34757037577,stop_loss,sell,0.02000000000000001,BTC/USDT,2023-01-21T15:15:00
1664.380917557492,1647.7720987072134,0.03283536625083307,-0.5516101107777642,ETH_USDT_44_1674294300,1647.7720987072134,take_profit,sell,0.03321188073337993,ETH/USDT,2023-01-21T15:45:00
24.458671295892803,24.590766131955295,0.008369060286004449,-0.4665010013849305,SOL_USDT_45_1674571500,24.590766131955295,stop_loss,buy,3.5315612274520283,SOL/USDT,2023-01-24T20:45:00
1607.993685259706,1601.4150770607048,0.026088856271188385,0.17862156853925962,ETH_USDT_46_1674573300,1601.4150770607048,stop_loss,buy,0.027151878199157896,ETH/USDT,2023-01-25T03:30:00
22.805204972405882,22.934865274439137,0.006626368782550214,-0.37164836214192487,SOL_USDT_47_1674602100,22.934865274439137,stop_loss,buy,2.8663234337261225,SOL/USDT,2023-01-25T07:45:00
1545.397130563325,1553.7804100313288,0.019447564262901115,-0.3002811985331566,ETH_USDT_48_1674603000,1553.7804100313288,trailing_stop,buy,0.03581906098672121,ETH/USDT,2023-01-25T08:30:00
24.841739344864855,24.767915539807085,0.004197003856611002,-0.0645666765143478,SOL_USDT_49_1674692100,24.767915539807085,stop_loss,sell,0.874605101482121,SOL/USDT,2023-01-26T08:15:00
1631.168814858814,1583.6013873253607,0.02216078274669134,-1.1094242063530741,ETH_USDT_50_1674712800,1583.6013873253607,stop_loss,sell,0.02332319118104169,ETH/USDT,2023-01-26T21:30:00
23241.873109278135,22520.065196602554,0.20144423519012955,-10.761073266123887,BTC_USDT_51_1674738000,22520.065196602554,stop_loss,sell,0.014908500000000002,BTC/USDT,2023-01-27T07:15:00
23.701309134701173,23.85019109857707,0.008516947316242215,-0.08861004072103976,SOL_USDT_53_1674824400,23.85019109857707,stop_loss,buy,0.5951697466517957,SOL/USDT,2023-01-27T19:00:00
1558.122496611682,1608.3083575293442,0.021342657375847007,-1.109965044600217,ETH_USDT_52_1674789300,1608.3083575293442,stop_loss,buy,0.02211708685084208,ETH/USDT,2023-01-27T23:30:00
24.892147225920272,24.760027415564885,0.008467569367945066,-0.07530509022247164,SOL_USDT_54_1674851400,24.760027415564885,stop_loss,sell,0.5699757668430597,SOL/USDT,2023-01-28T06:15:00
23306.17309628973,22794.263090881723,0.2735311570905808,-10.668952300517347,BTC_USDT_55_1674852300,22794.263090881723,signal_Trend reversal to downtrend,sell,0.020841460779837388,BTC/USDT,2023-01-28T19:15:00
1562.9241275738477,1574.2725112166472,0.027092470129795237,-0.3255003424051304,ETH_USDT_56_1674915300,1574.2725112166472,stop_loss,buy,0.02868252895306895,ETH/USDT,2023-01-29T03:45:00
24.86201496028406,25.465112066105817,0.03369630050951109,1.3300642634408555,SOL_USDT_58_1675009800,25.465112066105817,stop_loss,sell,2.205389895924905,SOL/USDT,2023-01-29T22:30:00
