entry_price,pnl,price,reason,side,size,symbol,timestamp
2334.0,-0.1606683804627249,2333.25,stop_loss,sell,0.21422450728363324,ETH/USDT,2024-01-03T17:15:00
43757.5,-0.7255826429754899,43694.0,stop_loss,sell,0.011426498314574644,BTC/USDT,2024-01-03T17:30:00
2172.35,17.119726804415873,2246.739644089294,take_profit,sell,0.23013588805272556,ETH/USDT,2024-01-04T20:15:00
42324.0,17.741610126067247,43826.0,take_profit,sell,0.01181199076302746,BTC/USDT,2024-01-04T20:45:00
44119.0,-1.486924883798309,43857.5,stop_loss,sell,0.005686137222938084,BTC/USDT,2024-01-05T07:15:00
2266.0,-4.841666730399229,2222.25,stop_loss,sell,0.11066666812341094,ETH/USDT,2024-01-05T22:15:00
2217.1,-6.290545042751294,2254.2,stop_loss,buy,0.16955647015502182,ETH/USDT,2024-01-06T04:30:00
43564.5,12.511239900318325,45738.5,take_profit,sell,0.005754940156540168,BTC/USDT,2024-01-08T23:30:00
2268.85,-8.4494323759714,2319.85,stop_loss,buy,0.1656751446268902,ETH/USDT,2024-01-09T00:00:00
2334.05,-7.0334101737656285,2377.7,stop_loss,buy,0.1611319627437729,ETH/USDT,2024-01-10T06:00:00
46016.5,-11.949635920416668,44919.5,stop_loss,sell,0.010893013601109086,BTC/USDT,2024-01-10T18:15:00
2396.75,6.367511572321236,2457.7,take_profit,sell,0.10447106763447507,ETH/USDT,2024-01-11T02:15:00
45508.5,14.873467228187373,46861.0,take_profit,sell,0.010997018283317835,BTC/USDT,2024-01-11T04:30:00
46933.5,-6.77987127838953,46088.0,stop_loss,sell,0.008018771470596724,BTC/USDT,2024-01-11T11:30:00
2526.85,16.726566101320508,2639.4,take_profit,sell,0.14861453666211,ETH/USDT,2024-01-11T16:15:00
45768.5,15.994299845744223,47715.5,take_profit,sell,0.008214843269514239,BTC/USDT,2024-01-11T20:00:00
48643.5,-6.62196395943696,47789.0,stop_loss,sell,0.007749518969499075,BTC/USDT,2024-01-11T21:00:00
46715.5,-12.074340173239923,45217.5,stop_loss,sell,0.008060307191748948,BTC/USDT,2024-01-12T20:45:00
2640.15,-10.264375551423933,2568.2,stop_loss,sell,0.14265984088149958,ETH/USDT,2024-01-13T02:30:00
44564.0,-9.49794022018903,43439.5,stop_loss,sell,0.008446367470154762,BTC/USDT,2024-01-13T03:30:00
2549.7,-5.612151138815428,2511.6,stop_loss,sell,0.1473005548245523,ETH/USDT,2024-01-13T03:45:00
2495.05,-12.542626105021858,2411.65,stop_loss,sell,0.15039120030002212,ETH/USDT,2024-01-22T14:00:00
42076.5,-11.310912671351508,40174.0,stop_loss,sell,0.005945289183364787,BTC/USDT,2024-01-23T00:45:00
2411.55,-11.009555889920055,2340.65,stop_loss,sell,0.15528287573935176,ETH/USDT,2024-01-23T01:00:00
2320.9,12.985097875563227,2200.0,take_profit,buy,0.10740362179953034,ETH/USDT,2024-01-23T19:30:00
39500.5,47.93705110491752,43298.5,take_profit,sell,0.012621656425728678,BTC/USDT,2024-01-30T06:45:00
2184.2,18.441518080316467,2345.710982343935,take_profit,sell,0.11418120187669673,ETH/USDT,2024-01-30T21:30:00
43489.0,24.747307438448267,47774.0,take_profit,sell,0.005775334291353154,BTC/USDT,2024-02-09T23:45:00
2354.05,18.892947907341537,2531.083704163904,take_profit,sell,0.10671949726505087,ETH/USDT,2024-02-11T09:30:00
47582.5,17.67706388668819,50916.5,take_profit,sell,0.005302058754255606,BTC/USDT,2024-02-14T14:45:00
2527.5,30.015855669318984,2727.85,take_profit,sell,0.14981709842435237,ETH/USDT,2024-02-14T15:00:00
2747.8,34.74377169007302,2998.85,take_profit,sell,0.13839383266310717,ETH/USDT,2024-02-21T04:30:00
51442.0,36.97860264836151,56444.0,take_profit,sell,0.007392763424302581,BTC/USDT,2024-02-27T15:00:00
3012.0,37.46322796616941,3307.5,take_profit,sell,0.12677911325268837,ETH/USDT,2024-02-28T14:15:00
56581.5,39.118695216894736,62344.0,take_profit,sell,0.006788493746966549,BTC/USDT,2024-02-28T22:30:00
3324.7,39.896488573665344,3669.25,take_profit,sell,0.11579303025298308,ETH/USDT,2024-03-05T09:15:00
3724.5,-25.611824632111755,3479.1,stop_loss,sell,0.10436766353753768,ETH/USDT,2024-03-06T01:15:00
3460.15,54.63152007229503,3950.15,take_profit,sell,0.11149289810672455,ETH/USDT,2024-03-08T18:30:00
62073.0,46.73174697950597,69579.34252404157,take_profit,sell,0.006225634765510893,BTC/USDT,2024-03-08T21:00:00
3948.7,-38.91898982945127,3554.3,stop_loss,sell,0.09867898029779743,ETH/USDT,2024-03-17T04:30:00
67785.5,-34.72790198894106,61751.0,stop_loss,sell,0.0057548930299015765,BTC/USDT,2024-03-20T10:00:00
61652.5,56.93344090705557,70751.0,take_profit,sell,0.006257453526081834,BTC/USDT,2024-03-26T01:15:00
3510.85,-35.29902370219583,3191.55,stop_loss,sell,0.1105512799943497,ETH/USDT,2024-04-14T01:15:00
70782.5,-44.77889582541818,64687.5,stop_loss,sell,0.007346824581692893,BTC/USDT,2024-04-14T01:30:00
2901.75,118.71282530747919,3570.25,take_profit,sell,0.17758089051230994,ETH/USDT,2024-05-21T03:15:00
3629.05,-62.8493602814606,3048.26,stop_loss,sell,0.10821357165491934,ETH/USDT,2024-07-05T08:15:00
61978.5,-35.88848621214789,56223.0,stop_loss,sell,0.00623551146071547,BTC/USDT,2024-08-05T06:30:00
2922.65,-51.20335837799306,2536.0,stop_loss,sell,0.13242818667526976,ETH/USDT,2024-08-05T06:30:00
53961.5,118.84410876665925,66445.5,take_profit,sell,0.009519713935169757,BTC/USDT,2024-10-15T19:15:00
2260.15,-90.22688779724422,3054.1,stop_loss,buy,0.11364303520025724,ETH/USDT,2024-11-09T11:45:00
67484.0,86.35638015336092,82500.5,take_profit,sell,0.005750766167439877,BTC/USDT,2024-11-11T20:30:00
83744.5,72.420890490357,99295.0,take_profit,sell,0.004657142245609916,BTC/USDT,2024-12-05T08:00:00
